comment_id,post_id,comment_text,published_at,like_count,reply_count,author_id,author_name,title_youtube,source_query,crawled_at
Ugzm_0BEJjBc8cp553x4AaABAg,UPeEeGHydWs,"paroles<br>I wish you the best for the rest of your life<br>Felt sorry for you when I looked in your eyes<br>But I need to confess, I told you a lie<br>I said you<br>You were the love of my life<br>The love of my life<br>Did I break your heart?<br>Did I waste your time?<br>I tried to be there for you<br>Then you tried to break mine<br>It isn&#39;t asking for a lot for an apology<br>For making me feel like it&#39;d kill you if I tried to leave<br>You said you&#39;d never fall in love again because of me<br>Then you moved on immediately (bum, bum, bum)<br>But I wish you the best for the rest of your life<br>Felt sorry for you when I looked in your eyes<br>But I need to confess, I told you a lie (told you a lie)<br>When I said you (I said you)<br>You were the love of my life<br>The love of my life<br>So you found her, now go fall in love (go fall in love)<br>Just like we were if I ever was (if I ever was)<br>It&#39;s not my fault, I did what I could (did what I could)<br>You made it so hard like I knew you would<br>Thought I was depressed or losing my mind<br>My stomach upset almost all of the time<br>But after I left, it was obvious why (oh), mm<br>Because for you, you<br>I was the love of your life, mm<br>But you were not mine (but you were not mine)",2024-12-18T04:36:02Z,28,0,UCtBHpz5oesvTxLdoy-MVvWA,@lola24567,"Billie Eilish — ""L'AMOUR DE MA VIE"" (Live Performance) | Apple Music 2024 Artist of the Year",Billie Eilish live performance,2026-05-02 05:30:38
UgyyMVMIlkhHAKFx-yV4AaABAg,UPeEeGHydWs,"<a href=""https://www.youtube.com/watch?v=UPeEeGHydWs&amp;t=35"">0:35</a> is Finny actually playing this high melody line while strumming at the same time? That&#39;s  some top notch stuff..",2024-12-20T08:14:53Z,85,2,UCJtq4xDjqZJFS7WobKZ2zdA,@David.Ephraim,"Billie Eilish — ""L'AMOUR DE MA VIE"" (Live Performance) | Apple Music 2024 Artist of the Year",Billie Eilish live performance,2026-05-02 05:30:38
Ugz4wKTflnV0-rUScMt4AaABAg,UPeEeGHydWs,"Happy Birthday, each like of this comment represents the love we FANS feel for you, we love you forever…",2024-12-18T04:21:32Z,8,0,UC5OvQD9tG0YuCaX2YkGEqzw,@FELCHIOR,"Billie Eilish — ""L'AMOUR DE MA VIE"" (Live Performance) | Apple Music 2024 Artist of the Year",Billie Eilish live performance,2026-05-02 05:30:38
Ugye5xlA90_oAGwWetV4AaABAg,UPeEeGHydWs,"<a href=""https://www.youtube.com/watch?v=UPeEeGHydWs&amp;t=64"">1:04</a> her eyes are sooooo blue OMG ✨🔥",2024-12-18T11:24:25Z,64,2,UC_yZC0s2G8geI-BkNo-fdZw,@Mojjourney,"Billie Eilish — ""L'AMOUR DE MA VIE"" (Live Performance) | Apple Music 2024 Artist of the Year",Billie Eilish live performance,2026-05-02 05:30:38
UgytFeTcSgm2mrss3lZ4AaABAg,UPeEeGHydWs,Beautiful voice billie...,2026-05-02T02:11:44Z,0,0,UCvvTjHTcxbLIRa_cEjhT0gA,@linnasepti,"Billie Eilish — ""L'AMOUR DE MA VIE"" (Live Performance) | Apple Music 2024 Artist of the Year",Billie Eilish live performance,2026-05-02 05:30:38
UgydYxp_qg6-OE7mhw54AaABAg,UPeEeGHydWs,"I love that l’amour de ma vie always makes the cut for the live performances even tho it’s not technically a single, it’s my fav from this album ☺️☺️💙",2024-12-18T22:33:03Z,37,0,UCAmtyhy8BXh2tZobsD_v8vA,@oliviaarose1234,"Billie Eilish — ""L'AMOUR DE MA VIE"" (Live Performance) | Apple Music 2024 Artist of the Year",Billie Eilish live performance,2026-05-02 05:30:38
Ugwe2ogAwJ0MHhbgCtN4AaABAg,UPeEeGHydWs,"Her voice is really something else, it&#39;s so clear and she seems like she has complete control over it at all times. Absolutely amazing",2024-12-18T08:42:10Z,32,0,UCSYlcfCMGvyNTbM5uQPsOvA,@pixelated8482,"Billie Eilish — ""L'AMOUR DE MA VIE"" (Live Performance) | Apple Music 2024 Artist of the Year",Billie Eilish live performance,2026-05-02 05:30:38
UgwoasxNQ-9nhgk-r_94AaABAg,UPeEeGHydWs,INCREDIBLE! billie you are so talented!! HAPPY BIRTHDAY!!! ❤❤,2024-12-18T03:28:09Z,42,0,UCIMYt4JTygpSEb0IjTjxTcw,@Geegee899,"Billie Eilish — ""L'AMOUR DE MA VIE"" (Live Performance) | Apple Music 2024 Artist of the Year",Billie Eilish live performance,2026-05-02 05:30:38
UgxXEOnejuX26_zSgpl4AaABAg,UPeEeGHydWs,The singer people will talk about for generations to come.,2025-09-14T22:46:21Z,2,0,UCOoK1CubF4ZhDYAlsf3-rCw,@violetvanillz,"Billie Eilish — ""L'AMOUR DE MA VIE"" (Live Performance) | Apple Music 2024 Artist of the Year",Billie Eilish live performance,2026-05-02 05:30:38
UgygHxXY1tqdWxXrGHR4AaABAg,UPeEeGHydWs,"I’ll never get tired of her VOICEEE!! So beautiful!! <br>Finneas and Billie , yall are amazing ❤️‍🔥!!",2024-12-18T03:08:55Z,30,0,UCT4zTFRCHhk69g7580xQdhQ,@jasminmontesss,"Billie Eilish — ""L'AMOUR DE MA VIE"" (Live Performance) | Apple Music 2024 Artist of the Year",Billie Eilish live performance,2026-05-02 05:30:38
UgzCjQvaWxsMgRm7tVV4AaABAg,UPeEeGHydWs,vocalist of this generation,2024-12-20T01:01:37Z,4,0,UCzAa2dAfpl4NX3YPkqNSOgg,@lelunesait,"Billie Eilish — ""L'AMOUR DE MA VIE"" (Live Performance) | Apple Music 2024 Artist of the Year",Billie Eilish live performance,2026-05-02 05:30:38
UgxVV06NYBQPT7ltI8Z4AaABAg,UPeEeGHydWs,"<a href=""https://www.youtube.com/watch?v=UPeEeGHydWs&amp;t=199"">3:19</a> &quot;but you were no mine&quot;GIRLLLLLLLL",2024-12-18T16:31:54Z,48,0,UCqnA5R6LXAkemK0b1oUhnAw,@LOL-zu3rf,"Billie Eilish — ""L'AMOUR DE MA VIE"" (Live Performance) | Apple Music 2024 Artist of the Year",Billie Eilish live performance,2026-05-02 05:30:38
Ugxf-NF7baqAXrzRTJ54AaABAg,UPeEeGHydWs,HAPPY BIRTHDAY BILLIEEEEE,2024-12-18T06:12:25Z,4,0,UCLGdMM2Ivaoaf6gbuX7hOBw,@Naelle504,"Billie Eilish — ""L'AMOUR DE MA VIE"" (Live Performance) | Apple Music 2024 Artist of the Year",Billie Eilish live performance,2026-05-02 05:30:38
Ugw6yjLxNini5rX0Kph4AaABAg,UPeEeGHydWs,I just adore Finneas adlibs....UGHHHH LOVE THESE TWOOOO,2025-04-01T01:54:11Z,13,0,UClCcEC-Sf5W4IRHE3TlV1Hg,@navysblue,"Billie Eilish — ""L'AMOUR DE MA VIE"" (Live Performance) | Apple Music 2024 Artist of the Year",Billie Eilish live performance,2026-05-02 05:30:38
Ugxz84BxE8axobQSjn94AaABAg,UPeEeGHydWs,HAPPY BIRTHDAY BILLIE!!,2024-12-18T04:07:08Z,24,0,UCKqQeNmDuQLVF0W-BJv2w9g,@Yen_Drawss,"Billie Eilish — ""L'AMOUR DE MA VIE"" (Live Performance) | Apple Music 2024 Artist of the Year",Billie Eilish live performance,2026-05-02 05:30:38
UgwV4Dgp7zSj2Y2D2PV4AaABAg,UPeEeGHydWs,HAPPY BIRTHDAY BILLIE,2024-12-18T12:52:56Z,3,0,UC0BEOfupzVHSSCkpYqcax4Q,@p3rfectpair,"Billie Eilish — ""L'AMOUR DE MA VIE"" (Live Performance) | Apple Music 2024 Artist of the Year",Billie Eilish live performance,2026-05-02 05:30:38
UgzBHXz0EyiC6RluxWR4AaABAg,UPeEeGHydWs,Best thing Apple has done in years,2025-04-15T01:41:06Z,5,0,UCF0bgUzrMiXa9bxALlvPQLw,@filipmarkovic369,"Billie Eilish — ""L'AMOUR DE MA VIE"" (Live Performance) | Apple Music 2024 Artist of the Year",Billie Eilish live performance,2026-05-02 05:30:38
UgxlAUmKtWXG5a6Jpkd4AaABAg,UPeEeGHydWs,HAPPY 23 BIRTHDAY BILLIE!!!!,2024-12-18T04:43:47Z,21,0,UCYV1phluALBpkIa7Tsy2GeA,@yuveill_,"Billie Eilish — ""L'AMOUR DE MA VIE"" (Live Performance) | Apple Music 2024 Artist of the Year",Billie Eilish live performance,2026-05-02 05:30:38
UgwpiZkHgwtL8QqwglB4AaABAg,UPeEeGHydWs,"L&#39;AMOUR DE MA VIE<br>Billie Eilish<br><br>I wish you the best for the rest of your life<br>Felt sorry for you when I looked in your eyes<br>But I need to confess, I told you a lie<br>I said you, you were the love of my life<br>The love of my life<br><br>Did I break your heart?<br>Did I waste your time?<br>I tried to be there for you<br>Then you tried to break mine<br><br>It isn&#39;t asking for a lot for an apology<br>For making me feel like it&#39;d kill you if I tried to leave<br>You said you&#39;d never fall in love again because of me<br>Then you moved on immediately<br>(Bum-bum-bum)<br>But I wish you the best for the rest of your life<br>Felt sorry for you when I looked in your eyes<br>But I need to confess (confess), I told you a lie (I told you a lie)<br>When I said you (when I said you, ooh), you (ooh) were the love of my life<br>The love of my life<br><br>So you found her, now go fall in love (now go fall in love)<br>Just like we were if I ever was (if I ever was)<br>It&#39;s not my fault (no), I did what I could (I did what I could)<br>You made it so hard, like I knew you would<br><br>Thought I was depressed or losing my mind<br>My stomach upset, almost all of the time<br>But after I left, it was obvious why (why, oh), mm<br>Because for you, you, I was the love of your life, mm<br>But you were not mine<br><br>It isn&#39;t asking for a lot for an apology<br>For making me feel like it&#39;d kill you if I tried to leave<br>You said you&#39;d never fall in love again because of me<br>Then you moved on, then you moved on<br>Then you moved on, then you moved on<br>Then you moved on, then you moved on<br><br>Ooh, you wanted to keep it<br>Like something you found<br>Till you didn&#39;t need it<br>But you should&#39;ve seen it<br>The way it went down<br>You wouldn&#39;t believe it<br>Wanna know what I told her<br>With her hand on my shoulder?<br>You were so mediocre<br>And we&#39;re so glad it&#39;s over now<br>It&#39;s over now<br>It&#39;s over now<br>It&#39;s over now<br><br>Camera, caught on camera<br>The girls on camera<br>Your girl&#39;s a fan of<br>Miss me<br>Say you miss me<br>It&#39;s such a pity<br>We&#39;re both so pretty",2025-06-23T17:58:23Z,5,0,UCqnhxA3-VM1CnOYUns3dX3w,@luanaxavier3496,"Billie Eilish — ""L'AMOUR DE MA VIE"" (Live Performance) | Apple Music 2024 Artist of the Year",Billie Eilish live performance,2026-05-02 05:30:38
UgyBQ_gqMtWSLGQ0ygZ4AaABAg,UPeEeGHydWs,"<a href=""https://www.youtube.com/watch?v=UPeEeGHydWs&amp;t=102"">1:42</a> LOL she almost forgot. What an unbelievable recovery !",2025-01-31T15:37:15Z,13,0,UCKSz2e__ifB10tOTnlmQuuQ,@corybourrier9722,"Billie Eilish — ""L'AMOUR DE MA VIE"" (Live Performance) | Apple Music 2024 Artist of the Year",Billie Eilish live performance,2026-05-02 05:30:38
UgwniH68TfYAKjqerrF4AaABAg,UPeEeGHydWs,Her voice and face is so angelic. I can listen to her ALL DAY.,2024-12-20T19:47:15Z,14,0,UCKLKk-fnEedIQV7M444XsHQ,@vanillaespresso8055,"Billie Eilish — ""L'AMOUR DE MA VIE"" (Live Performance) | Apple Music 2024 Artist of the Year",Billie Eilish live performance,2026-05-02 05:30:38
UgzUkWkOU3LjfOHH_Ap4AaABAg,UPeEeGHydWs,Finneas really hitting those high harmonies!!,2025-03-15T03:21:12Z,6,0,UCt5e-x2cZyspyNZKwx_kUIw,@mrwassef,"Billie Eilish — ""L'AMOUR DE MA VIE"" (Live Performance) | Apple Music 2024 Artist of the Year",Billie Eilish live performance,2026-05-02 05:30:38
UgycmovQH3IdsdfHQvB4AaABAg,UPeEeGHydWs,"Thought I was depressed or losing my mind<br>My stomach upset almost all of the time<br>But after I left, it was obvious why<br><br>This hit so hard",2025-03-10T03:55:48Z,10,0,UCXkjQryr7yKdxmQByqXkwVQ,@tashareign6879,"Billie Eilish — ""L'AMOUR DE MA VIE"" (Live Performance) | Apple Music 2024 Artist of the Year",Billie Eilish live performance,2026-05-02 05:30:38
UgwNuba_QFoCC5aopsV4AaABAg,UPeEeGHydWs,AH BILLIE I&#39;M OBSESSED,2025-11-09T12:29:31Z,2,0,UCh--n187lH3Mp16HvYRkIpg,@reginagitaprimadani9539,"Billie Eilish — ""L'AMOUR DE MA VIE"" (Live Performance) | Apple Music 2024 Artist of the Year",Billie Eilish live performance,2026-05-02 05:30:38
UgxZbTbmfw3pHJvOPep4AaABAg,UPeEeGHydWs,"‏‪<a href=""https://www.youtube.com/watch?v=UPeEeGHydWs&amp;t=177"">2:57</a>‬‏ My favorite part ✨💙",2024-12-18T21:03:14Z,14,0,UCZumPpmmAEn4uFnQPO6QDmQ,@zh_tk,"Billie Eilish — ""L'AMOUR DE MA VIE"" (Live Performance) | Apple Music 2024 Artist of the Year",Billie Eilish live performance,2026-05-02 05:30:38
UgyEwK7_SEVXjKU-IW54AaABAg,UPeEeGHydWs,literal goosebumps.,2025-12-13T16:17:04Z,2,0,UC9JLQMRzjS8SDphEJY4d1rw,@loup2548,"Billie Eilish — ""L'AMOUR DE MA VIE"" (Live Performance) | Apple Music 2024 Artist of the Year",Billie Eilish live performance,2026-05-02 05:30:38
UgyVwIuJwxdes8pN2dl4AaABAg,UPeEeGHydWs,Finneas 🧡🧡🧡,2025-02-10T00:35:00Z,2,0,UCRaCpoPXR2zEUjmNn1Aublg,@florenciazarinarodriguez6684,"Billie Eilish — ""L'AMOUR DE MA VIE"" (Live Performance) | Apple Music 2024 Artist of the Year",Billie Eilish live performance,2026-05-02 05:30:38
UgzaL4Y9wfNmPnY0Eil4AaABAg,UPeEeGHydWs,"When those first harmonies came in I couldn&#39;t believe there wasn&#39;t some girls standing in a corner singing with them. The fact they can do all this with just two voices, they are so amazing together",2025-03-15T10:11:35Z,8,0,UCbxmOPdo6pAN3vzolxBOP9w,@Mozzarella-and-Tomato,"Billie Eilish — ""L'AMOUR DE MA VIE"" (Live Performance) | Apple Music 2024 Artist of the Year",Billie Eilish live performance,2026-05-02 05:30:38
Ugw_A3oIb109DaVHtux4AaABAg,UPeEeGHydWs,"One of my favorites off the album, so incredible!! The vocals on her and Finneas as well as together is so intense!",2024-12-30T06:57:27Z,16,0,UCMFzlk6bJEz8pqhhMOrW_WA,@insufferablepoet,"Billie Eilish — ""L'AMOUR DE MA VIE"" (Live Performance) | Apple Music 2024 Artist of the Year",Billie Eilish live performance,2026-05-02 05:30:38
Ugy_2WOMPcOQRwJJa0x4AaABAg,UPeEeGHydWs,she sounds so good,2024-12-18T03:11:53Z,13,0,UCMCilVKw1VAiHvVqnYeIDIg,@jhennaaaaa,"Billie Eilish — ""L'AMOUR DE MA VIE"" (Live Performance) | Apple Music 2024 Artist of the Year",Billie Eilish live performance,2026-05-02 05:30:38
Ugxjq6Vtt9iqiEG-FwZ4AaABAg,UPeEeGHydWs,"<a href=""https://www.youtube.com/watch?v=UPeEeGHydWs&amp;t=139"">2:19</a> Finneas vocals",2026-04-05T16:02:09Z,2,0,UC89nMyERSRpvcT2t4Z4VqGg,@Haydendunlap-i5u,"Billie Eilish — ""L'AMOUR DE MA VIE"" (Live Performance) | Apple Music 2024 Artist of the Year",Billie Eilish live performance,2026-05-02 05:30:38
UgwSO07WLTsqjOzFcxx4AaABAg,UPeEeGHydWs,Happy birthday my warrior 🥹🫶🎂,2024-12-18T19:12:50Z,3,0,UC2ByY6vn38gF4WinsHLkLjA,@brancad5,"Billie Eilish — ""L'AMOUR DE MA VIE"" (Live Performance) | Apple Music 2024 Artist of the Year",Billie Eilish live performance,2026-05-02 05:30:38
UgypGRNtJHy6lewULVp4AaABAg,UPeEeGHydWs,her voice is so great in different music stylers OSHWIEH,2024-12-18T14:12:48Z,5,0,UCANHuzBU1cKEOMKT7O6jzuQ,@EllieWillamsGirl,"Billie Eilish — ""L'AMOUR DE MA VIE"" (Live Performance) | Apple Music 2024 Artist of the Year",Billie Eilish live performance,2026-05-02 05:30:38
Ugxc6ewq8MXbGR6vvIJ4AaABAg,UPeEeGHydWs,"<a href=""https://www.youtube.com/watch?v=UPeEeGHydWs&amp;t=151"">2:31</a> 🥴🥴🥴😍",2025-01-12T21:03:09Z,4,0,UC8PxkNRtPSrVW7l4W39vO3w,@danielrojasvasquez4486,"Billie Eilish — ""L'AMOUR DE MA VIE"" (Live Performance) | Apple Music 2024 Artist of the Year",Billie Eilish live performance,2026-05-02 05:30:38
UgwZuI8fIvdO6tH8ka54AaABAg,UPeEeGHydWs,Talent better win at the Grammy’s,2025-02-02T06:07:12Z,2,0,UCa1Y2MH-XAz2zcWIl9APX1A,@ShannonKMilkyWay,"Billie Eilish — ""L'AMOUR DE MA VIE"" (Live Performance) | Apple Music 2024 Artist of the Year",Billie Eilish live performance,2026-05-02 05:30:38
Ugzp0m8eI8pHDPTfFVZ4AaABAg,UPeEeGHydWs,I will watch every live performance of this album everytime I see one appear...so good,2024-12-18T18:46:44Z,12,0,UC8lx72yOyY2YiBEdbF64Rbg,@ErikaErdely,"Billie Eilish — ""L'AMOUR DE MA VIE"" (Live Performance) | Apple Music 2024 Artist of the Year",Billie Eilish live performance,2026-05-02 05:30:38
Ugy1ea20iolw1DQIi7V4AaABAg,UPeEeGHydWs,23 took a lifetime,2024-12-18T04:31:51Z,1,0,UCwN3Aa5a9C0t9xFL0w1Tk-A,@gerbacias,"Billie Eilish — ""L'AMOUR DE MA VIE"" (Live Performance) | Apple Music 2024 Artist of the Year",Billie Eilish live performance,2026-05-02 05:30:38
UgxBLYl8-ckqbKBHocd4AaABAg,UPeEeGHydWs,THE Bom bom bom ❤❤❤ is heaven🥰,2024-12-18T16:43:18Z,13,0,UCltIRKDpRt08tu4VNtp0M_Q,@talamascafilms,"Billie Eilish — ""L'AMOUR DE MA VIE"" (Live Performance) | Apple Music 2024 Artist of the Year",Billie Eilish live performance,2026-05-02 05:30:38
Ugx3bCb7meQZ_di1U254AaABAg,UPeEeGHydWs,The lowkey versions of her songs are insane. I love the fact that we can get time to appreciate her vocals. Man her vocals ! Every note is gorgeous !,2025-03-15T16:53:48Z,6,0,UCIaRN3oBzuqCcCmecLpyo1g,@VirginieVMouth,"Billie Eilish — ""L'AMOUR DE MA VIE"" (Live Performance) | Apple Music 2024 Artist of the Year",Billie Eilish live performance,2026-05-02 05:30:38
UgzwVF5D2tVl6OCHgaJ4AaABAg,UPeEeGHydWs,they are full of pure talent jesus christ 😭,2024-12-18T03:09:25Z,8,0,UCjmMYw8fYhA-YKqqozLgfBw,@jademax777,"Billie Eilish — ""L'AMOUR DE MA VIE"" (Live Performance) | Apple Music 2024 Artist of the Year",Billie Eilish live performance,2026-05-02 05:30:38
UgwfAmZfLUbXeasbn_14AaABAg,UPeEeGHydWs,comment of appreciation for finneas too because he is an absolute legend&lt;3,2024-12-20T03:33:30Z,5,0,UCXPccsKmfhAapk0VtWWipBg,@dani_rose4,"Billie Eilish — ""L'AMOUR DE MA VIE"" (Live Performance) | Apple Music 2024 Artist of the Year",Billie Eilish live performance,2026-05-02 05:30:38
UgyXGNF8U9RrnpVQkMB4AaABAg,UPeEeGHydWs,L’amour de ma vie ❤️,2024-12-18T03:06:55Z,10,0,UCzCIuEblmqSxIIkcxuycqhw,@maylinepelletier,"Billie Eilish — ""L'AMOUR DE MA VIE"" (Live Performance) | Apple Music 2024 Artist of the Year",Billie Eilish live performance,2026-05-02 05:30:38
UgyP-QNHM7Pk2KfNcml4AaABAg,UPeEeGHydWs,🖤,2025-02-28T11:21:52Z,1,0,UCJwEzkpi-W6YRCKZ81dKoRg,@pjlapiningroamer,"Billie Eilish — ""L'AMOUR DE MA VIE"" (Live Performance) | Apple Music 2024 Artist of the Year",Billie Eilish live performance,2026-05-02 05:30:38
UgymPu7cVBmPggNv4v54AaABAg,UPeEeGHydWs,THEIR VOICES BLEND TOGETHER SO WELL BTW HBD BILLIE,2024-12-18T12:14:32Z,11,0,UCqdmaZNdn8XhA4R6yXJ-1dg,@yabadabadoo81011,"Billie Eilish — ""L'AMOUR DE MA VIE"" (Live Performance) | Apple Music 2024 Artist of the Year",Billie Eilish live performance,2026-05-02 05:30:38
UgzwcFepkKnf8OJW0fh4AaABAg,UPeEeGHydWs,The way how Finneas watches billie..❤,2024-12-24T14:32:28Z,1,0,UCWA7FRONh_mw5jf4kUqo0sQ,@UlianaGolshtein,"Billie Eilish — ""L'AMOUR DE MA VIE"" (Live Performance) | Apple Music 2024 Artist of the Year",Billie Eilish live performance,2026-05-02 05:30:38
UgxCINXhczGj8Td0xVl4AaABAg,UPeEeGHydWs,"❤️‍🔥❤️‍🔥SHE&#39;S NOT ONLY THE ARTIST OF THE YEAR, BUT ALSO THE ARTIST AND VOICE OF THIS GENERATION❤️‍🔥❤️‍🔥",2024-12-18T03:18:52Z,4,0,UCvYrKDwaYsKgZ3hrdP728ng,@lininha_cajaiba,"Billie Eilish — ""L'AMOUR DE MA VIE"" (Live Performance) | Apple Music 2024 Artist of the Year",Billie Eilish live performance,2026-05-02 05:30:38
UgyKW7Bu5svgT3FQ5XB4AaABAg,UPeEeGHydWs,真好聽😊,2024-12-20T00:18:42Z,3,0,UCduczT7uTItOgY-gfrhBYaQ,@50hu,"Billie Eilish — ""L'AMOUR DE MA VIE"" (Live Performance) | Apple Music 2024 Artist of the Year",Billie Eilish live performance,2026-05-02 05:30:38
UgwbHyMMzaSPPZhAzTh4AaABAg,UPeEeGHydWs,"Like 2 hours of this video Youtube hid it from me, I love that when he makes a mistake he laughs and continues ❤️❤️",2024-12-18T05:13:01Z,7,0,UClI82ht2P3R2jOc5tt6QnQQ,@Sasukeuchiha-ur6bn,"Billie Eilish — ""L'AMOUR DE MA VIE"" (Live Performance) | Apple Music 2024 Artist of the Year",Billie Eilish live performance,2026-05-02 05:30:38
UgwRNouJ3VHbAV8hVap4AaABAg,UPeEeGHydWs,Love her voice,2026-02-13T05:56:42Z,1,0,UCHtAefoVvOcaqLteNVz1aFg,@sharifahnoor331,"Billie Eilish — ""L'AMOUR DE MA VIE"" (Live Performance) | Apple Music 2024 Artist of the Year",Billie Eilish live performance,2026-05-02 05:30:38
UgziklfXSLTSSRa4uFd4AaABAg,UPeEeGHydWs,💙💙💙💙💙💙🎶,2024-12-18T17:38:11Z,2,0,UCsPVhm6Eyb7Ne48XclEhxfw,@Nat-nose,"Billie Eilish — ""L'AMOUR DE MA VIE"" (Live Performance) | Apple Music 2024 Artist of the Year",Billie Eilish live performance,2026-05-02 05:30:38
UgwxgDT_XjoCha_rsG54AaABAg,UPeEeGHydWs,"I thought I was the love of your life, I even said forever everytime, now I walked away from your life, I&#39;m sorry I said I will be there for you forever but then u tried to break my heart and I couldn&#39;t stay. I wish you the best for the rest of your life. Take care.",2025-01-23T11:59:06Z,2,0,UCcxXLrOfg_0_rXnqW3WDgmg,@MariaMartinez-xy8zd,"Billie Eilish — ""L'AMOUR DE MA VIE"" (Live Performance) | Apple Music 2024 Artist of the Year",Billie Eilish live performance,2026-05-02 05:30:38
Ugx43rLZXPr_rm6fAW14AaABAg,UPeEeGHydWs,"I heard this song 1000 times it is on repeat, that is the best song ever!",2025-08-13T22:59:58Z,2,0,UCStbCyVH1xOc_EImTPDtyOw,@nietzschesmuse,"Billie Eilish — ""L'AMOUR DE MA VIE"" (Live Performance) | Apple Music 2024 Artist of the Year",Billie Eilish live performance,2026-05-02 05:30:38
UgyVmeh_lBqYnDRtB6t4AaABAg,UPeEeGHydWs,"I love Finn&#39;s backup vocals sooo muchh. Its so angeliccc. The way he sings it sound like he&#39;s singing LFILFTN + Claudia + another song of his, i cant pinpoint",2024-12-19T06:28:02Z,6,0,UCzNQpkR8kTA6n1JfkNmnZKA,@i3xotiiczt,"Billie Eilish — ""L'AMOUR DE MA VIE"" (Live Performance) | Apple Music 2024 Artist of the Year",Billie Eilish live performance,2026-05-02 05:30:38
Ugx19lHa1dlmKjD7AzN4AaABAg,UPeEeGHydWs,"best artists of our generation!!! <br>billie&#39;s voice get better along the year. so special living as the same time of them.<br><br>btw, happy birthday, billie!!! look how far u came at just 23 years old.<br>soooo proud. ❤❤❤❤",2024-12-18T15:43:18Z,14,1,UCp29UmYgHHhlgbK8C-Hp0Sg,@MarinaStuartMarques,"Billie Eilish — ""L'AMOUR DE MA VIE"" (Live Performance) | Apple Music 2024 Artist of the Year",Billie Eilish live performance,2026-05-02 05:30:38
Ugz5mRclrxVLbOFK2ml4AaABAg,UPeEeGHydWs,Iconic,2026-01-07T20:54:31Z,1,0,UCLKrer-EbO9nT7h2kko9Cjw,@ye2e,"Billie Eilish — ""L'AMOUR DE MA VIE"" (Live Performance) | Apple Music 2024 Artist of the Year",Billie Eilish live performance,2026-05-02 05:30:38
UgwnyKdhQpfMGSH9yvN4AaABAg,UPeEeGHydWs,Couple minutes and she’s 23❤,2024-12-18T04:52:54Z,1,0,UCnFd2HBqG11huI7OWtk-bkQ,@CRYST4L._MOONZ,"Billie Eilish — ""L'AMOUR DE MA VIE"" (Live Performance) | Apple Music 2024 Artist of the Year",Billie Eilish live performance,2026-05-02 05:30:38
UgxRjxKXFGWkNBPs7Dp4AaABAg,UPeEeGHydWs,That voice ... what a woman ! So beautiful and full of talent !,2025-08-22T09:10:15Z,1,0,UC0C-WOvno44TyRjX0_a1ykw,@sandrinepauleau371,"Billie Eilish — ""L'AMOUR DE MA VIE"" (Live Performance) | Apple Music 2024 Artist of the Year",Billie Eilish live performance,2026-05-02 05:30:38
Ugyb-791s2pUME_0E9V4AaABAg,UPeEeGHydWs,HAPPY BIRTHDAY BIBI❤,2024-12-18T13:19:09Z,4,0,UCKabg_E0ieq47P2KaLkhMOQ,@LucasEilish,"Billie Eilish — ""L'AMOUR DE MA VIE"" (Live Performance) | Apple Music 2024 Artist of the Year",Billie Eilish live performance,2026-05-02 05:30:38
UgxTF63RUXQNUM8-qm94AaABAg,UPeEeGHydWs,❤❤❤❤❤ HER ❤❤❤❤❤,2025-11-10T05:21:12Z,1,0,UCE8G21IrGLbR_-H5308yUpA,@sandyo.6034,"Billie Eilish — ""L'AMOUR DE MA VIE"" (Live Performance) | Apple Music 2024 Artist of the Year",Billie Eilish live performance,2026-05-02 05:30:38
Ugxaui_tS7oiYVptkIV4AaABAg,UPeEeGHydWs,This is the Best Finneas has Ever sound on stage woth Billie... Wow. Im actually impressed by his improvements! 👏🏾,2024-12-18T03:51:04Z,13,0,UC03MXj8d0mce8HVg0S55Lzg,@ree3197,"Billie Eilish — ""L'AMOUR DE MA VIE"" (Live Performance) | Apple Music 2024 Artist of the Year",Billie Eilish live performance,2026-05-02 05:30:38
